Sample,Type,Site,Site_Name,Status,Morph,Length,Type_2
Astfood_5,Main,Site 1,Kurichek,alive,E,20,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,16,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,14,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,16,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,14,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,16,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,14,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,12,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,14,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,10,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,11,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,13,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,15,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,12,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,11,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,11,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,14,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,10,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,12,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,12,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,14,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,14,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,12,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,13,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,11,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,11,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,12,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,15,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,10,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,10,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,10,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,11,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,14,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,11,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,13,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,15,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,15,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,11,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,11,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,12,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,12,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,10,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,11,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,10,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,12,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,10,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,10,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,12,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,11,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,13,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,9,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,13,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,10,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,13,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,10,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,10,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,12,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,10,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,10,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,10,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,10,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,10,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,11,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,10,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,9,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,10,Stage 2
Astfood_5,Main,Site 1,Kurichek,alive,E,11,Stage 2
Astfood_25,Main,Site 2,Luenga,dead,T,26,Stage 2
Astfood_25,Main,Site 2,Luenga,dead,T,36,Stage 2
Astfood_25,Main,Site 2,Luenga,dead,T,16,Stage 2
Astfood_25,Main,Site 2,Luenga,dead,E,34,Stage 2
Astfood_25,Main,Site 2,Luenga,dead,E,32,Stage 2
Astfood_25,Main,Site 2,Luenga,alive,T,34,Stage 2
Astfood_25,Main,Site 2,Luenga,alive,T,32,Stage 2
Astfood_25,Main,Site 2,Luenga,alive,T,28,Stage 2
Astfood_25,Main,Site 2,Luenga,alive,T,18,Stage 2
Astfood_25,Main,Site 2,Luenga,alive,E,40,Stage 2
Astfood_25,Main,Site 2,Luenga,alive,E,42,Stage 2
Astfood_25,Main,Site 2,Luenga,alive,E,36,Stage 2
Astfood_25,Main,Site 2,Luenga,alive,E,37,Stage 2
Astfood_25,Main,Site 2,Luenga,alive,E,32,Stage 2
Astfood_25,Main,Site 2,Luenga,alive,E,25,Stage 2
Astfood_25,Main,Site 2,Luenga,alive,E,21,Stage 2
Astfood_25,Main,Site 2,Luenga,alive,E,16,Stage 2
Astfood_25,Main,Site 2,Luenga,alive,E,16,Stage 2
Astfood_32,Main,Site 2,Luenga,alive,T,11,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,11,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,20,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,20,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,13,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,13,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,13,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,13,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,13,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,14,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,14,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,14,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,15,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,21,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,21,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,21,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,22,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,16,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,17,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,17,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,17,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,17,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,17,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,17,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,23,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,18,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,18,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,18,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,18,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,19,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,19,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,19,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,19,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,24,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,25,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,26,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,27,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,25,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,29,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,27,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,28,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,29,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,28,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,30,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,33,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,36,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,T,35,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,34,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,32,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,34,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,31,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,27,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,29,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,28,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,26,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,26,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,25,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,23,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,20,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,20,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,21,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,23,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,23,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,23,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,19,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,18,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,17,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,19,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,15,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,17,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,17,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,15,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,14,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,14,Stage 1
Astfood_32,Main,Site 2,Luenga,alive,E,13,Stage 1
Astfood_22,Main,Site 2,Luenga,dead,T,19,Stage 1
Astfood_22,Main,Site 2,Luenga,dead,T,19,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,10,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,12,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,14,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,13,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,13,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,13,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,13,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,15,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,15,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,16,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,17,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,17,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,17,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,18,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,18,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,20,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,19,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,19,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,19,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,19,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,19,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,19,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,19,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,20,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,21,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,21,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,21,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,21,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,21,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,22,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,24,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,25,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,23,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,22,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,23,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,23,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,24,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,25,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,25,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,24,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,25,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,23,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,27,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,29,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,27,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,25,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,30,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,29,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,33,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,31,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,42,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,T,38,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,11,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,11,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,12,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,13,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,14,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,15,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,15,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,15,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,15,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,16,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,17,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,17,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,18,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,18,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,18,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,18,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,19,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,20,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,21,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,21,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,26,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,25,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,28,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,28,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,29,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,30,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,32,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,33,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,31,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,37,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,36,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,38,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,39,Stage 1
Astfood_22,Main,Site 2,Luenga,alive,E,34,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,15,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,15,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,15,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,15,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,15,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,15,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,16,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,16,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,16,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,17,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,17,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,17,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,18,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,18,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,18,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,18,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,18,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,19,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,19,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,19,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,19,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,19,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,19,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,20,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,20,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,20,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,20,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,21,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,22,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,22,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,22,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,22,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,22,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,23,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,23,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,23,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,23,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,24,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,24,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,24,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,24,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,25,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,25,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,26,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,14,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,11,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,14,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,12,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,11,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,10,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,14,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,13,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,12,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,14,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,12,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,14,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,28,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,28,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,27,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,28,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,28,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,30,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,35,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,T,31,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,10,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,11,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,12,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,12,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,12,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,13,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,13,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,14,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,14,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,14,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,14,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,14,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,14,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,15,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,16,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,16,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,17,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,17,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,17,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,17,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,17,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,18,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,18,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,18,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,18,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,19,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,19,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,20,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,20,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,23,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,25,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,28,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,29,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,29,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,30,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,32,Stage 1
Astfood_36,Main,Site 2,Luenga,alive,E,38,Stage 1
Astfood_35,Main,Site 2,Luenga,dead,T,27,Stage 2
Astfood_35,Main,Site 2,Luenga,dead,T,22,Stage 2
Astfood_35,Main,Site 2,Luenga,dead,T,20,Stage 2
Astfood_35,Main,Site 2,Luenga,dead,T,18,Stage 2
Astfood_35,Main,Site 2,Luenga,dead,T,16,Stage 2
Astfood_35,Main,Site 2,Luenga,dead,T,13,Stage 2
Astfood_35,Main,Site 2,Luenga,dead,T,12,Stage 2
Astfood_35,Main,Site 2,Luenga,dead,E,34,Stage 2
Astfood_35,Main,Site 2,Luenga,dead,E,28,Stage 2
Astfood_35,Main,Site 2,Luenga,dead,E,25,Stage 2
Astfood_35,Main,Site 2,Luenga,dead,E,11,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,14,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,15,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,15,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,15,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,15,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,15,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,15,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,16,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,16,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,18,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,18,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,19,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,19,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,19,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,20,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,20,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,22,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,22,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,24,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,25,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,11,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,13,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,13,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,13,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,26,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,26,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,26,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,28,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,29,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,33,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,30,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,T,29,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,20,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,20,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,21,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,24,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,25,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,26,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,26,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,26,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,29,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,29,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,29,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,10,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,10,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,15,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,14,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,15,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,19,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,23,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,18,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,34,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,30,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,31,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,35,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,37,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,36,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,37,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,35,Stage 2
Astfood_35,Main,Site 2,Luenga,alive,E,34,Stage 2
Astfood_40,Main,Site 2,Luenga,dead,T,13,Stage 1
